hrap_id,hrapx,hrapy,county,max_win_pt,return_period
452_232,452,232,Andrews,0.0,0.0
454_231,454,231,Andrews,0.0,0.0
452_231,452,231,Andrews,0.0,0.0
454_230,454,230,Andrews,0.0,0.0
453_230,453,230,Andrews,0.0,0.0
452_230,452,230,Andrews,0.0,0.0
451_232,451,232,Andrews,0.02,1.0
450_232,450,232,Andrews,0.02,1.0
449_232,449,232,Andrews,0.0,0.0
451_231,451,231,Andrews,0.01,1.0
449_231,449,231,Andrews,0.0,0.0
451_230,451,230,Andrews,0.0,0.0
450_230,450,230,Andrews,0.02,1.0
449_230,449,230,Andrews,0.01,1.0
448_232,448,232,Andrews,0.0,0.0
447_232,447,232,Andrews,0.0,0.0
448_231,448,231,Andrews,0.0,0.0
448_230,448,230,Andrews,0.0,0.0
447_230,447,230,Andrews,0.0,0.0
448_235,448,235,Gaines,0.0,0.0
447_235,447,235,Gaines,0.0,0.0
448_234,448,234,Gaines,0.0,0.0
448_233,448,233,Gaines,0.0,0.0
447_233,447,233,Gaines,0.0,0.0
451_235,451,235,Gaines,0.0,0.0
450_235,450,235,Gaines,0.0,0.0
449_235,449,235,Gaines,0.0,0.0
451_234,451,234,Gaines,0.02,1.0
449_234,449,234,Gaines,0.0,0.0
451_233,451,233,Gaines,0.02,1.0
450_233,450,233,Gaines,0.01,1.0
449_233,449,233,Gaines,0.0,0.0
453_235,453,235,Gaines,0.0,0.0
452_235,452,235,Gaines,0.01,1.0
452_234,452,234,Gaines,0.01,1.0
454_233,454,233,Gaines,0.0,0.0
453_233,453,233,Gaines,0.0,0.0
452_233,452,233,Gaines,0.01,1.0
456_235,456,235,Gaines,0.0,0.0
455_235,455,235,Gaines,0.0,0.0
454_235,454,235,Gaines,0.0,0.0
456_234,456,234,Gaines,0.0,0.0
454_234,454,234,Gaines,0.0,0.0
456_233,456,233,Gaines,0.0,0.0
455_233,455,233,Gaines,0.0,0.0
459_235,459,235,Gaines,0.0,0.0
458_235,458,235,Gaines,0.0,0.0
457_235,457,235,Gaines,0.0,0.0
459_234,459,234,Gaines,0.0,0.0
457_234,457,234,Gaines,0.0,0.0
459_233,459,233,Gaines,0.0,0.0
458_233,458,233,Gaines,0.0,0.0
457_233,457,233,Gaines,0.0,0.0
461_235,461,235,Gaines,0.0,0.0
460_235,460,235,Gaines,0.0,0.0
462_234,462,234,Gaines,0.05,1.0
460_234,460,234,Gaines,0.0,0.0
462_233,462,233,Gaines,0.05,1.0
461_233,461,233,Gaines,0.0,0.0
460_233,460,233,Gaines,0.0,0.0
464_236,464,236,Gaines,0.04,1.0
463_236,463,236,Gaines,0.04,1.0
462_236,462,236,Gaines,0.01,1.0
464_235,464,235,Gaines,0.05,1.0
462_235,462,235,Gaines,0.02,1.0
464_234,464,234,Gaines,0.05,1.0
463_234,463,234,Gaines,0.07,1.0
464_233,464,233,Andrews,0.06,1.0
463_233,463,233,Andrews,0.06,1.0
467_236,467,236,Gaines,0.06,1.0
466_236,466,236,Gaines,0.06,1.0
465_236,465,236,Gaines,0.05,1.0
467_235,467,235,Gaines,0.07,1.0
465_235,465,235,Gaines,0.06,1.0
467_234,467,234,Gaines,0.06,1.0
466_234,466,234,Gaines,0.05,1.0
465_234,465,234,Gaines,0.05,1.0
465_233,465,233,Andrews,0.04,1.0
469_236,469,236,Dawson,0.12,1.0
468_236,468,236,Dawson,0.08,1.0
468_235,468,235,Dawson,0.08,1.0
470_234,470,234,Dawson,0.07,1.0
469_234,469,234,Dawson,0.09,1.0
468_234,468,234,Dawson,0.06,1.0
472_236,472,236,Dawson,0.09,1.0
471_236,471,236,Dawson,0.09,1.0
470_236,470,236,Dawson,0.08,1.0
472_235,472,235,Dawson,0.09,1.0
470_235,470,235,Dawson,0.07,1.0
472_234,472,234,Dawson,0.09,1.0
471_234,471,234,Dawson,0.08,1.0
475_236,475,236,Dawson,0.06,1.0
474_236,474,236,Dawson,0.07,1.0
473_236,473,236,Dawson,0.09,1.0
475_235,475,235,Dawson,0.05,1.0
473_235,473,235,Dawson,0.11,1.0
475_234,475,234,Dawson,0.04,1.0
474_234,474,234,Dawson,0.06,1.0
473_234,473,234,Dawson,0.1,1.0
477_236,477,236,Dawson,0.03,1.0
476_236,476,236,Dawson,0.04,1.0
478_235,478,235,Dawson,0.03,1.0
476_235,476,235,Dawson,0.03,1.0
478_234,478,234,Dawson,0.03,1.0
477_234,477,234,Dawson,0.03,1.0
476_234,476,234,Dawson,0.03,1.0
480_236,480,236,Borden,0.04,1.0
479_236,479,236,Dawson,0.04,1.0
478_236,478,236,Dawson,0.03,1.0
480_235,480,235,Borden,0.04,1.0
480_234,480,234,Borden,0.04,1.0
479_234,479,234,Dawson,0.04,1.0
483_237,483,237,Borden,0.03,1.0
482_237,482,237,Borden,0.04,1.0
481_237,481,237,Borden,0.04,1.0
483_236,483,236,Borden,0.03,1.0
482_236,482,236,Borden,0.03,1.0
481_236,481,236,Borden,0.03,1.0
483_235,483,235,Borden,0.03,1.0
481_235,481,235,Borden,0.04,1.0
483_234,483,234,Howard,0.02,1.0
482_234,482,234,Howard,0.02,1.0
481_234,481,234,Howard,0.04,1.0
485_237,485,237,Borden,0.07,1.0
484_237,484,237,Borden,0.05,1.0
486_236,486,236,Borden,0.07,1.0
484_236,484,236,Borden,0.05,1.0
486_235,486,235,Borden,0.08,1.0
485_235,485,235,Borden,0.05,1.0
484_235,484,235,Borden,0.04,1.0
488_237,488,237,Borden,0.07,1.0
487_237,487,237,Borden,0.08,1.0
486_237,486,237,Borden,0.06,1.0
488_236,488,236,Borden,0.07,1.0
488_235,488,235,Borden,0.08,1.0
487_235,487,235,Borden,0.08,1.0
491_237,491,237,Borden,0.07,1.0
490_237,490,237,Borden,0.07,1.0
489_237,489,237,Borden,0.06,1.0
491_236,491,236,Borden,0.06,1.0
489_236,489,236,Borden,0.06,1.0
491_235,491,235,Borden,0.05,1.0
490_235,490,235,Borden,0.08,1.0
489_235,489,235,Borden,0.07,1.0
494_237,494,237,Scurry,0.05,1.0
493_237,493,237,Scurry,0.05,1.0
492_237,492,237,Scurry,0.05,1.0
494_236,494,236,Scurry,0.05,1.0
492_236,492,236,Scurry,0.05,1.0
494_235,494,235,Scurry,0.06,1.0
493_235,493,235,Scurry,0.05,1.0
492_235,492,235,Scurry,0.04,1.0
496_237,496,237,Scurry,0.06,1.0
495_237,495,237,Scurry,0.06,1.0
496_236,496,236,Scurry,0.06,1.0
496_235,496,235,Mitchell,0.06,1.0
495_235,495,235,Mitchell,0.08,1.0
499_238,499,238,Scurry,0.05,1.0
498_238,498,238,Scurry,0.06,1.0
497_238,497,238,Scurry,0.06,1.0
499_237,499,237,Scurry,0.06,1.0
497_237,497,237,Scurry,0.06,1.0
499_236,499,236,Scurry,0.06,1.0
498_236,498,236,Scurry,0.06,1.0
497_236,497,236,Scurry,0.06,1.0
498_235,498,235,Mitchell,0.06,1.0
497_235,497,235,Mitchell,0.07,1.0
501_238,501,238,Scurry,0.07,1.0
500_238,500,238,Scurry,0.06,1.0
502_237,502,237,Scurry,0.07,1.0
500_237,500,237,Scurry,0.07,1.0
502_236,502,236,Scurry,0.08,1.0
501_236,501,236,Scurry,0.08,1.0
500_236,500,236,Scurry,0.08,1.0
504_238,504,238,Fisher,0.08,1.0
503_238,503,238,Scurry,0.07,1.0
502_238,502,238,Scurry,0.07,1.0
504_237,504,237,Fisher,0.07,1.0
504_236,504,236,Scurry,0.06,1.0
503_236,503,236,Scurry,0.08,1.0
507_238,507,238,Fisher,0.1,1.0
506_238,506,238,Fisher,0.08,1.0
505_238,505,238,Fisher,0.07,1.0
507_237,507,237,Fisher,0.09,1.0
505_237,505,237,Fisher,0.06,1.0
507_236,507,236,Fisher,0.07,1.0
506_236,506,236,Fisher,0.08,1.0
505_236,505,236,Fisher,0.06,1.0
510_238,510,238,Fisher,0.07,1.0
509_238,509,238,Fisher,0.09,1.0
508_238,508,238,Fisher,0.1,1.0
510_237,510,237,Fisher,0.06,1.0
508_237,508,237,Fisher,0.1,1.0
510_236,510,236,Nolan,0.05,1.0
509_236,509,236,Fisher,0.06,1.0
508_236,508,236,Fisher,0.09,1.0
512_239,512,239,Fisher,0.08,1.0
511_239,511,239,Fisher,0.08,1.0
510_239,510,239,Fisher,0.08,1.0
512_238,512,238,Fisher,0.08,1.0
512_237,512,237,Fisher,0.07,1.0
511_237,511,237,Fisher,0.07,1.0
511_236,511,236,Nolan,0.06,1.0
515_239,515,239,Fisher,0.08,1.0
514_239,514,239,Fisher,0.08,1.0
513_239,513,239,Fisher,0.1,1.0
515_238,515,238,Fisher,0.07,1.0
513_238,513,238,Fisher,0.08,1.0
515_237,515,237,Fisher,0.06,1.0
514_237,514,237,Fisher,0.06,1.0
513_237,513,237,Fisher,0.07,1.0
517_239,517,239,Jones,0.08,1.0
516_239,516,239,Fisher,0.07,1.0
518_238,518,238,Jones,0.07,1.0
516_238,516,238,Fisher,0.06,1.0
518_237,518,237,Jones,0.08,1.0
517_237,517,237,Jones,0.06,1.0
516_237,516,237,Fisher,0.07,1.0
520_239,520,239,Jones,0.09,1.0
519_239,519,239,Jones,0.09,1.0
518_239,518,239,Jones,0.08,1.0
520_238,520,238,Jones,0.09,1.0
520_237,520,237,Jones,0.08,1.0
519_237,519,237,Jones,0.09,1.0
523_240,523,240,Jones,0.06,1.0
522_240,522,240,Jones,0.06,1.0
523_239,523,239,Jones,0.05,1.0
522_239,522,239,Jones,0.05,1.0
521_239,521,239,Jones,0.07,1.0
523_238,523,238,Jones,0.04,1.0
521_238,521,238,Jones,0.06,1.0
523_237,523,237,Taylor,0.04,1.0
522_237,522,237,Jones,0.04,1.0
521_237,521,237,Jones,0.05,1.0
525_240,525,240,Jones,0.06,1.0
524_240,524,240,Jones,0.05,1.0
526_239,526,239,Jones,0.08,1.0
524_239,524,239,Jones,0.03,1.0
526_238,526,238,Jones,0.07,1.0
525_238,525,238,Jones,0.13,1.0
524_238,524,238,Jones,0.04,1.0
528_240,528,240,Jones,0.09,1.0
527_240,527,240,Jones,0.08,1.0
526_240,526,240,Jones,0.08,1.0
528_239,528,239,Jones,0.08,1.0
528_238,528,238,Jones,0.08,1.0
527_238,527,238,Jones,0.08,1.0
531_240,531,240,Shackelford,0.08,1.0
530_240,530,240,Shackelford,0.07,1.0
529_240,529,240,Shackelford,0.08,1.0
531_239,531,239,Shackelford,0.09,1.0
529_239,529,239,Shackelford,0.07,1.0
531_238,531,238,Shackelford,0.1,1.0
530_238,530,238,Shackelford,0.08,1.0
529_238,529,238,Jones,0.07,1.0
533_241,533,241,Shackelford,0.09,1.0
534_240,534,240,Shackelford,0.12,1.0
533_240,533,240,Shackelford,0.09,1.0
532_240,532,240,Shackelford,0.09,1.0
534_239,534,239,Shackelford,0.14,1.0
532_239,532,239,Shackelford,0.11,1.0
534_238,534,238,Shackelford,0.14,1.0
533_238,533,238,Shackelford,0.12,1.0
532_238,532,238,Shackelford,0.11,1.0
536_241,536,241,Shackelford,0.16,1.0
535_241,535,241,Shackelford,0.14,1.0
534_241,534,241,Shackelford,0.11,1.0
536_240,536,240,Shackelford,0.15,1.0
536_239,536,239,Shackelford,0.15,1.0
535_239,535,239,Shackelford,0.15,1.0
539_241,539,241,Shackelford,0.17,1.0
538_241,538,241,Shackelford,0.15,1.0
537_241,537,241,Shackelford,0.16,1.0
539_240,539,240,Shackelford,0.16,1.0
537_240,537,240,Shackelford,0.15,1.0
539_239,539,239,Shackelford,0.18,1.0
538_239,538,239,Shackelford,0.16,1.0
537_239,537,239,Shackelford,0.15,1.0
541_241,541,241,Shackelford,0.13,1.0
540_241,540,241,Shackelford,0.17,1.0
542_240,542,240,Stephens,0.12,1.0
540_240,540,240,Shackelford,0.14,1.0
542_239,542,239,Stephens,0.1,1.0
541_239,541,239,Shackelford,0.08,1.0
540_239,540,239,Shackelford,0.14,1.0
544_242,544,242,Stephens,0.09,1.0
543_242,543,242,Stephens,0.1,1.0
544_241,544,241,Stephens,0.08,1.0
542_241,542,241,Stephens,0.1,1.0
544_240,544,240,Stephens,0.08,1.0
543_240,543,240,Stephens,0.09,1.0
543_239,543,239,Stephens,0.1,1.0
547_242,547,242,Stephens,0.09,1.0
546_242,546,242,Stephens,0.12,1.0
545_242,545,242,Stephens,0.08,1.0
547_241,547,241,Stephens,0.09,1.0
545_241,545,241,Stephens,0.07,1.0
547_240,547,240,Stephens,0.1,1.0
546_240,546,240,Stephens,0.08,1.0
545_240,545,240,Stephens,0.07,1.0
549_242,549,242,Stephens,0.13,1.0
548_242,548,242,Stephens,0.13,1.0
550_241,550,241,Stephens,0.16,1.0
548_241,548,241,Stephens,0.12,1.0
550_240,550,240,Stephens,0.15,1.0
549_240,549,240,Stephens,0.14,1.0
548_240,548,240,Stephens,0.12,1.0
552_243,552,243,Stephens,0.13,1.0
552_242,552,242,Stephens,0.17,1.0
551_242,551,242,Stephens,0.23,1.0
550_242,550,242,Stephens,0.13,1.0
552_241,552,241,Stephens,0.11,1.0
552_240,552,240,Stephens,0.11,1.0
551_240,551,240,Stephens,0.14,1.0
555_243,555,243,Palo Pinto,0.1,1.0
554_243,554,243,Palo Pinto,0.1,1.0
553_243,553,243,Stephens,0.11,1.0
555_242,555,242,Palo Pinto,0.1,1.0
553_242,553,242,Stephens,0.1,1.0
555_241,555,241,Palo Pinto,0.09,1.0
554_241,554,241,Palo Pinto,0.09,1.0
553_241,553,241,Stephens,0.09,1.0
553_240,553,240,Stephens,0.09,1.0
557_243,557,243,Palo Pinto,0.1,1.0
556_243,556,243,Palo Pinto,0.11,1.0
558_242,558,242,Palo Pinto,0.12,1.0
556_242,556,242,Palo Pinto,0.1,1.0
558_241,558,241,Palo Pinto,0.11,1.0
557_241,557,241,Palo Pinto,0.11,1.0
556_241,556,241,Palo Pinto,0.09,1.0
560_243,560,243,Palo Pinto,0.11,1.0
559_243,559,243,Palo Pinto,0.11,1.0
558_243,558,243,Palo Pinto,0.1,1.0
560_242,560,242,Palo Pinto,0.12,1.0
560_241,560,241,Palo Pinto,0.13,1.0
559_241,559,241,Palo Pinto,0.12,1.0
563_244,563,244,Palo Pinto,0.09,1.0
562_244,562,244,Palo Pinto,0.12,1.0
561_244,561,244,Palo Pinto,0.12,1.0
563_243,563,243,Palo Pinto,0.09,1.0
561_243,561,243,Palo Pinto,0.13,1.0
563_242,563,242,Palo Pinto,0.1,1.0
562_242,562,242,Palo Pinto,0.1,1.0
561_242,561,242,Palo Pinto,0.13,1.0
561_241,561,241,Palo Pinto,0.12,1.0
565_244,565,244,Palo Pinto,0.12,1.0
564_244,564,244,Palo Pinto,0.14,1.0
566_243,566,243,Parker,0.11,1.0
564_243,564,243,Palo Pinto,0.12,1.0
566_242,566,242,Hood,0.1,1.0
565_242,565,242,Palo Pinto,0.11,1.0
564_242,564,242,Palo Pinto,0.11,1.0
568_244,568,244,Parker,0.11,1.0
567_244,567,244,Parker,0.09,1.0
566_244,566,244,Parker,0.11,1.0
568_243,568,243,Parker,0.09,1.0
568_242,568,242,Hood,0.09,1.0
567_242,567,242,Hood,0.09,1.0
571_245,571,245,Parker,0.11,1.0
570_245,570,245,Parker,0.12,1.0
569_245,569,245,Parker,0.13,1.0
571_244,571,244,Parker,0.1,1.0
569_244,569,244,Parker,0.11,1.0
571_243,571,243,Hood,0.08,1.0
570_243,570,243,Hood,0.11,1.0
569_243,569,243,Parker,0.1,1.0
569_242,569,242,Hood,0.1,1.0
573_245,573,245,Parker,0.06,1.0
572_245,572,245,Parker,0.09,1.0
572_244,572,244,Parker,0.07,1.0
574_243,574,243,Hood,0.07,1.0
573_243,573,243,Hood,0.05,1.0
572_243,572,243,Hood,0.05,1.0
576_245,576,245,Parker,0.07,1.0
575_245,575,245,Parker,0.06,1.0
574_245,574,245,Parker,0.05,1.0
576_244,576,244,Parker,0.07,1.0
574_244,574,244,Parker,0.06,1.0
576_243,576,243,Hood,0.07,1.0
575_243,575,243,Hood,0.07,1.0
579_246,579,246,Tarrant,0.06,1.0
578_246,578,246,Tarrant,0.06,1.0
577_246,577,246,Parker,0.07,1.0
579_245,579,245,Tarrant,0.07,1.0
577_245,577,245,Parker,0.08,1.0
579_244,579,244,Johnson,0.09,1.0
578_244,578,244,Johnson,0.07,1.0
577_244,577,244,Parker,0.07,1.0
577_243,577,243,Johnson,0.08,1.0
581_246,581,246,Tarrant,0.06,1.0
580_246,580,246,Tarrant,0.06,1.0
580_245,580,245,Tarrant,0.07,1.0
582_244,582,244,Johnson,0.12,1.0
581_244,581,244,Johnson,0.11,1.0
580_244,580,244,Johnson,0.07,1.0
584_247,584,247,Tarrant,0.09,1.0
584_246,584,246,Tarrant,0.1,1.0
583_246,583,246,Tarrant,0.1,1.0
582_246,582,246,Tarrant,0.09,1.0
584_245,584,245,Tarrant,0.12,1.0
582_245,582,245,Tarrant,0.1,1.0
584_244,584,244,Johnson,0.11,1.0
583_244,583,244,Johnson,0.08,1.0
587_247,587,247,Tarrant,0.09,1.0
586_247,586,247,Tarrant,0.1,1.0
585_247,585,247,Tarrant,0.12,1.0
587_246,587,246,Tarrant,0.12,1.0
585_246,585,246,Tarrant,0.11,1.0
587_245,587,245,Johnson,0.12,1.0
586_245,586,245,Johnson,0.1,1.0
585_245,585,245,Tarrant,0.12,1.0
585_244,585,244,Johnson,0.1,1.0
589_247,589,247,Tarrant,0.13,1.0
588_247,588,247,Tarrant,0.13,1.0
588_246,588,246,Tarrant,0.12,1.0
590_245,590,245,Ellis,0.16,1.0
589_245,589,245,Ellis,0.12,1.0
588_245,588,245,Johnson,0.12,1.0
592_248,592,248,Dallas,0.15,1.0
592_247,592,247,Dallas,0.18,1.0
591_247,591,247,Dallas,0.13,1.0
590_247,590,247,Dallas,0.12,1.0
592_246,592,246,Dallas,0.17,1.0
590_246,590,246,Dallas,0.14,1.0
592_245,592,245,Ellis,0.1,1.0
591_245,591,245,Ellis,0.15,1.0
595_248,595,248,Dallas,0.13,1.0
594_248,594,248,Dallas,0.16,1.0
593_248,593,248,Dallas,0.2,1.0
595_247,595,247,Dallas,0.14,1.0
593_247,593,247,Dallas,0.14,1.0
595_246,595,246,Ellis,0.14,1.0
594_246,594,246,Ellis,0.11,1.0
593_246,593,246,Dallas,0.12,1.0
597_248,597,248,Dallas,0.11,1.0
596_248,596,248,Dallas,0.13,1.0
596_247,596,247,Dallas,0.13,1.0
598_246,598,246,Ellis,0.21,1.0
597_246,597,246,Ellis,0.18,1.0
596_246,596,246,Ellis,0.14,1.0
600_249,600,249,Dallas,0.27,1.0
599_249,599,249,Dallas,0.26,1.0
598_249,598,249,Dallas,0.17,1.0
600_248,600,248,Dallas,0.27,1.0
598_248,598,248,Dallas,0.22,1.0
600_247,600,247,Dallas,0.24,1.0
599_247,599,247,Dallas,0.24,1.0
598_247,598,247,Dallas,0.23,1.0
599_246,599,246,Ellis,0.25,1.0
602_249,602,249,Kaufman,0.26,1.0
601_249,601,249,Dallas,0.28,1.0
603_248,603,248,Kaufman,0.3,1.0
601_248,601,248,Dallas,0.25,1.0
603_247,603,247,Kaufman,0.26,1.0
602_247,602,247,Ellis,0.28,1.0
601_247,601,247,Ellis,0.22,1.0
605_250,605,250,Kaufman,0.24,1.0
605_249,605,249,Kaufman,0.22,1.0
604_249,604,249,Kaufman,0.25,1.0
603_249,603,249,Kaufman,0.25,1.0
605_248,605,248,Kaufman,0.26,1.0
606_247,606,247,Kaufman,0.36,1.0
605_247,605,247,Kaufman,0.33,1.0
604_247,604,247,Kaufman,0.27,1.0
608_250,608,250,Kaufman,0.23,1.0
607_250,607,250,Kaufman,0.24,1.0
606_250,606,250,Kaufman,0.21,1.0
608_249,608,249,Kaufman,0.26,1.0
606_249,606,249,Kaufman,0.24,1.0
608_248,608,248,Kaufman,0.27,1.0
607_248,607,248,Kaufman,0.28,1.0
606_248,606,248,Kaufman,0.31,1.0
610_250,610,250,Kaufman,0.26,1.0
609_250,609,250,Kaufman,0.23,1.0
611_249,611,249,Kaufman,0.4,1.0
609_249,609,249,Kaufman,0.24,1.0
611_248,611,248,Kaufman,0.39,1.0
610_248,610,248,Kaufman,0.36,1.0
609_248,609,248,Kaufman,0.28,1.0
613_251,613,251,Van Zandt,0.41,1.0
612_251,612,251,Kaufman,0.33,1.0
613_250,613,250,Van Zandt,0.41,1.0
611_250,611,250,Kaufman,0.34,1.0
613_249,613,249,Van Zandt,0.4,1.0
612_249,612,249,Kaufman,0.46,1.0
612_248,612,248,Kaufman,0.44,1.0
616_251,616,251,Van Zandt,0.35,1.0
615_251,615,251,Van Zandt,0.38,1.0
614_251,614,251,Van Zandt,0.39,1.0
616_250,616,250,Van Zandt,0.39,1.0
614_250,614,250,Van Zandt,0.4,1.0
616_249,616,249,Van Zandt,0.38,1.0
615_249,615,249,Van Zandt,0.35,1.0
614_249,614,249,Van Zandt,0.37,1.0
618_252,618,252,Van Zandt,0.38,1.0
618_251,618,251,Van Zandt,0.38,1.0
617_251,617,251,Van Zandt,0.4,1.0
619_250,619,250,Van Zandt,0.31,1.0
617_250,617,250,Van Zandt,0.45,1.0
618_249,618,249,Van Zandt,0.34,1.0
617_249,617,249,Van Zandt,0.39,1.0
621_252,621,252,Van Zandt,0.31,1.0
620_252,620,252,Van Zandt,0.33,1.0
619_252,619,252,Van Zandt,0.34,1.0
621_251,621,251,Van Zandt,0.29,1.0
619_251,619,251,Van Zandt,0.33,1.0
621_250,621,250,Van Zandt,0.3,1.0
620_250,620,250,Van Zandt,0.31,1.0
624_253,624,253,Smith,0.31,1.0
624_252,624,252,Smith,0.32,1.0
623_252,623,252,Van Zandt,0.28,1.0
622_252,622,252,Van Zandt,0.28,1.0
624_251,624,251,Van Zandt,0.41,1.0
622_251,622,251,Van Zandt,0.28,1.0
624_250,624,250,Van Zandt,0.46,1.0
623_250,623,250,Van Zandt,0.33,1.0
622_250,622,250,Van Zandt,0.29,1.0
626_253,626,253,Smith,0.45,1.0
625_253,625,253,Smith,0.34,1.0
625_252,625,252,Smith,0.42,1.0
627_251,627,251,Smith,0.67,1.0
626_251,626,251,Smith,0.61,1.0
625_251,625,251,Smith,0.49,1.0
629_253,629,253,Wood,0.53,1.0
628_253,628,253,Smith,0.7,1.0
627_253,627,253,Wood,0.58,1.0
629_252,629,252,Smith,0.59,1.0
627_252,627,252,Smith,0.68,1.0
629_251,629,251,Smith,0.6,1.0
628_251,628,251,Smith,0.64,1.0
631_254,631,254,Wood,0.49,1.0
630_254,630,254,Wood,0.47,1.0
632_253,632,253,Wood,0.45,1.0
630_253,630,253,Smith,0.5,1.0
632_252,632,252,Smith,0.47,1.0
631_252,631,252,Smith,0.5,1.0
630_252,630,252,Smith,0.55,1.0
630_251,630,251,Smith,0.54,1.0
634_254,634,254,Wood,0.34,1.0
633_254,633,254,Wood,0.39,1.0
632_254,632,254,Wood,0.41,1.0
633_253,633,253,Wood,0.35,1.0
635_252,635,252,Smith,0.31,1.0
634_252,634,252,Smith,0.31,1.0
633_252,633,252,Smith,0.36,1.0
637_255,637,255,Upshur,0.31,1.0
636_255,636,255,Upshur,0.33,1.0
637_254,637,254,Upshur,0.3,1.0
635_254,635,254,Upshur,0.36,1.0
637_253,637,253,Upshur,0.3,1.0
636_253,636,253,Upshur,0.31,1.0
635_253,635,253,Upshur,0.34,1.0
636_252,636,252,Smith,0.28,1.0
639_255,639,255,Upshur,0.35,1.0
638_255,638,255,Upshur,0.31,1.0
640_254,640,254,Upshur,0.35,1.0
638_254,638,254,Upshur,0.34,1.0
640_253,640,253,Gregg,0.36,1.0
639_253,639,253,Gregg,0.34,1.0
638_253,638,253,Upshur,0.34,1.0
642_256,642,256,Upshur,0.36,1.0
642_255,642,255,Upshur,0.34,1.0
641_255,641,255,Upshur,0.34,1.0
640_255,640,255,Upshur,0.34,1.0
642_254,642,254,Gregg,0.34,1.0
642_253,642,253,Gregg,0.36,1.0
641_253,641,253,Gregg,0.37,1.0
645_256,645,256,Harrison,0.37,1.0
644_256,644,256,Gregg,0.33,1.0
643_256,643,256,Gregg,0.34,1.0
645_255,645,255,Harrison,0.55,1.0
643_255,643,255,Gregg,0.35,1.0
645_254,645,254,Gregg,0.6,1.0
644_254,644,254,Gregg,0.39,1.0
643_254,643,254,Gregg,0.35,1.0
647_257,647,257,Harrison,0.95,1.0
647_256,647,256,Harrison,0.88,1.0
646_256,646,256,Harrison,0.62,1.0
648_255,648,255,Harrison,0.96,1.0
646_255,646,255,Harrison,0.83,1.0
647_254,647,254,Harrison,0.87,1.0
646_254,646,254,Harrison,0.62,1.0
650_257,650,257,Harrison,0.92,1.0
649_257,649,257,Harrison,1.39,1.0
648_257,648,257,Harrison,1.35,1.0
650_256,650,256,Harrison,0.85,1.0
648_256,648,256,Harrison,0.92,1.0
650_255,650,255,Harrison,0.6,1.0
649_255,649,255,Harrison,0.63,1.0
653_258,653,258,Harrison,0.62,1.0
652_258,652,258,Harrison,0.64,1.0
653_257,653,257,Harrison,0.51,1.0
652_257,652,257,Harrison,0.69,1.0
651_257,651,257,Harrison,0.74,1.0
653_256,653,256,Harrison,0.49,1.0
651_256,651,256,Harrison,0.59,1.0
653_255,653,255,Harrison,0.52,1.0
652_255,652,255,Harrison,0.58,1.0
651_255,651,255,Harrison,0.7,1.0
655_258,655,258,Harrison,0.33,1.0
654_258,654,258,Harrison,0.67,1.0
654_257,654,257,Harrison,0.66,1.0
656_256,656,256,Harrison,0.39,1.0
655_256,655,256,Harrison,0.4,1.0
654_256,654,256,Harrison,0.42,1.0
658_259,658,259,Harrison,0.57,1.0
658_258,658,258,Harrison,0.68,1.0
657_258,657,258,Harrison,0.46,1.0
656_258,656,258,Harrison,0.34,1.0
658_257,658,257,Harrison,0.71,1.0
656_257,656,257,Harrison,0.38,1.0
658_256,658,256,Harrison,0.72,1.0
657_256,657,256,Harrison,0.55,1.0
660_259,660,259,Harrison,0.86,1.0
659_259,659,259,Harrison,0.83,1.0
659_258,659,258,Harrison,0.9,1.0
660_257,660,257,Harrison,0.55,1.0
659_257,659,257,Harrison,0.76,1.0
659_262,659,262,Marion,0.36,1.0
658_262,658,262,Harrison,0.36,1.0
658_261,658,261,Harrison,0.38,1.0
660_260,660,260,Harrison,0.67,1.0
659_260,659,260,Harrison,0.62,1.0
657_262,657,262,Marion,0.42,1.0
657_261,657,261,Harrison,0.41,1.0
656_261,656,261,Marion,0.36,1.0
658_260,658,260,Harrison,0.43,1.0
656_260,656,260,Harrison,0.32,1.0
657_259,657,259,Harrison,0.42,1.0
656_259,656,259,Harrison,0.35,1.0
655_261,655,261,Harrison,0.46,1.0
654_261,654,261,Harrison,0.68,1.0
653_261,653,261,Marion,0.88,1.0
655_260,655,260,Harrison,0.47,1.0
653_260,653,260,Harrison,0.76,1.0
655_259,655,259,Harrison,0.35,1.0
654_259,654,259,Harrison,0.48,1.0
653_259,653,259,Harrison,0.56,1.0
652_261,652,261,Marion,0.97,1.0
651_261,651,261,Marion,0.61,1.0
652_260,652,260,Marion,0.86,1.0
650_260,650,260,Marion,0.63,1.0
652_259,652,259,Harrison,1.49,1.0
651_259,651,259,Harrison,2.19,5.13513513514
651_258,651,258,Harrison,1.13,1.0
649_260,649,260,Marion,0.53,1.0
648_260,648,260,Marion,0.55,1.0
650_259,650,259,Harrison,0.97,1.0
648_259,648,259,Harrison,0.36,1.0
650_258,650,258,Harrison,1.87,2.8813559322
649_258,649,258,Harrison,2.01,3.65079365079
648_258,648,258,Harrison,1.32,1.0
647_260,647,260,Marion,0.32,1.0
646_260,646,260,Harrison,0.36,1.0
647_259,647,259,Harrison,0.3,1.0
645_259,645,259,Harrison,0.38,1.0
647_258,647,258,Harrison,0.52,1.0
646_258,646,258,Harrison,0.31,1.0
645_258,645,258,Harrison,0.34,1.0
